iter	Passed	Remaining
4787	30458	33155
4788	30464	33149
4789	30470	33142
4790	30477	33136
4791	30482	33129
4792	30488	33122
4793	30495	33115
4794	30501	33109
4795	30506	33102
4796	30542	33127
4797	30554	33127
4798	30568	33129
4799	30577	33125
4800	30587	33123
4801	30601	33125
4802	30609	33120
4803	30616	33114
4804	30622	33107
4805	30627	33100
4806	30634	33093
4807	30640	33087
4808	30645	33080
4809	30656	33078
4810	30662	33071
4811	30669	33065
4812	30675	33059
4813	30681	33052
4814	30687	33045
4815	30693	33038
4816	30699	33031
4817	30704	33024
4818	30710	33017
4819	30716	33010
4820	30722	33004
4821	30732	33001
4822	30740	32996
4823	30746	32990
4824	30752	32982
4825	30758	32976
4826	30764	32969
4827	30770	32962
4828	30776	32955
4829	30782	32948
4830	30788	32942
4831	30795	32936
4832	30800	32929
4833	30809	32925
4834	30824	32928
4835	30830	32921
4836	30835	32913
4837	30841	32906
4838	30847	32900
4839	30853	32893
4840	30860	32887
4841	30866	32881
4842	30872	32874
4843	30878	32867
4844	30884	32860
4845	30889	32852
4846	30895	32846
4847	30901	32839
4848	30907	32832
4849	30913	32825
4850	30919	32818
4851	30924	32811
4852	30930	32804
4853	30936	32797
4854	30942	32790
4855	30950	32786
4856	30955	32778
4857	30961	32771
4858	30967	32764
4859	30973	32757
4860	30978	32750
4861	30985	32744
4862	30991	32737
4863	30997	32730
4864	31004	32725
4865	31011	32719
4866	31017	32712
4867	31023	32705
4868	31028	32698
4869	31034	32691
4870	31039	32684
4871	31045	32677
4872	31051	32670
4873	31058	32663
4874	31064	32657
4875	31070	32651
4876	31077	32644
4877	31083	32638
4878	31088	32630
4879	31094	32623
4880	31102	32618
4881	31109	32612
4882	31115	32606
4883	31121	32599
4884	31126	32592
4885	31132	32585
4886	31138	32578
4887	31144	32571
4888	31150	32564
4889	31156	32558
4890	31162	32551
4891	31168	32544
4892	31173	32537
4893	31180	32530
4894	31186	32524
4895	31192	32517
4896	31198	32510
4897	31204	32503
4898	31209	32496
4899	31215	32490
4900	31221	32483
4901	31227	32475
4902	31232	32468
4903	31238	32461
4904	31244	32455
4905	31250	32447
4906	31256	32441
4907	31263	32435
4908	31271	32431
4909	31279	32425
4910	31291	32425
4911	31304	32426
4912	31317	32427
4913	31328	32425
4914	31334	32418
4915	31342	32413
4916	31350	32409
4917	31360	32406
4918	31374	32408
4919	31389	32410
4920	31395	32403
4921	31401	32396
4922	31407	32389
4923	31414	32384
4924	31420	32377
4925	31427	32371
4926	31434	32365
4927	31440	32359
4928	31446	32352
4929	31452	32345
4930	31458	32339
4931	31467	32335
4932	31494	32350
4933	31514	32357
4934	31521	32351
4935	31528	32345
4936	31535	32340
4937	31541	32333
4938	31548	32327
4939	31554	32321
4940	31560	32314
4941	31568	32309
4942	31575	32303
4943	31581	32297
4944	31589	32292
4945	31597	32287
4946	31604	32282
4947	31612	32276
4948	31618	32270
4949	31624	32263
4950	31631	32257
4951	31638	32251
4952	31644	32244
4953	31650	32238
4954	31658	32233
4955	31664	32226
4956	31671	32221
4957	31677	32214
4958	31684	32207
4959	31690	32201
4960	31696	32195
4961	31702	32188
4962	31709	32181
4963	31715	32175
4964	31722	32170
4965	31729	32163
4966	31735	32157
4967	31742	32151
4968	31748	32144
4969	31755	32138
4970	31761	32132
4971	31768	32126
4972	31775	32120
4973	31781	32113
4974	31788	32107
4975	31795	32102
4976	31802	32096
4977	31808	32089
4978	31814	32083
4979	31821	32076
4980	31828	32071
4981	31835	32065
4982	31842	32059
4983	31848	32053
4984	31854	32046
4985	31861	32040
4986	31868	32034
4987	31876	32029
4988	31884	32024
4989	31891	32019
4990	31898	32013
4991	31904	32006
4992	31911	32001
4993	31918	31995
4994	31924	31988
4995	31931	31982
4996	31937	31976
4997	31944	31969
4998	31951	31963
4999	31957	31957
5000	31963	31950
5001	31970	31944
5002	31976	31938
5003	31984	31933
5004	31990	31927
5005	31997	31920
5006	32003	31914
5007	32009	31907
5008	32015	31900
5009	32022	31894
5010	32028	31888
5011	32035	31881
5012	32041	31875
5013	32047	31869
5014	32054	31862
5015	32060	31855
5016	32066	31848
5017	32071	31841
5018	32077	31834
5019	32083	31827
5020	32089	31820
5021	32094	31813
5022	32100	31806
5023	32106	31799
5024	32111	31792
5025	32117	31785
5026	32123	31778
5027	32130	31772
5028	32135	31765
5029	32141	31757
5030	32147	31751
5031	32153	31744
5032	32159	31737
5033	32167	31732
5034	32173	31725
5035	32179	31719
5036	32192	31719
5037	32198	31712
5038	32205	31706
5039	32211	31699
5040	32216	31692
5041	32222	31685
5042	32228	31678
5043	32233	31671
5044	32239	31664
5045	32245	31657
5046	32251	31651
5047	32257	31643
5048	32262	31636
5049	32268	31629
5050	32273	31622
5051	32279	31615
5052	32285	31608
5053	32291	31601
5054	32297	31594
5055	32303	31588
5056	32309	31581
5057	32315	31574
5058	32321	31567
5059	32326	31560
5060	32332	31553
5061	32337	31545
5062	32343	31538
5063	32349	31532
5064	32355	31524
5065	32361	31518
5066	32368	31512
5067	32378	31509
5068	32385	31504
5069	32392	31497
5070	32398	31490
5071	32404	31484
5072	32409	31476
5073	32415	31470
5074	32421	31463
5075	32427	31456
5076	32434	31450
5077	32440	31443
5078	32446	31436
5079	32451	31429
5080	32458	31423
5081	32464	31416
5082	32470	31410
5083	32483	31409
5084	32489	31403
5085	32495	31396
5086	32501	31389
5087	32507	31383
5088	32513	31375
5089	32518	31368
5090	32523	31361
5091	32530	31354
5092	32536	31347
5093	32541	31340
5094	32547	31333
5095	32553	31327
5096	32559	31320
5097	32565	31313
5098	32571	31306
5099	32577	31299
5100	32583	31293
5101	32589	31286
5102	32595	31279
5103	32601	31272
5104	32606	31265
5105	32612	31258
5106	32618	31251
5107	32623	31244
5108	32629	31237
5109	32637	31232
5110	32644	31226
5111	32650	31219
5112	32656	31212
5113	32662	31206
5114	32668	31199
5115	32674	31192
5116	32680	31185
5117	32686	31179
5118	32692	31172
5119	32698	31165
5120	32704	31158
5121	32710	31152
5122	32717	31146
5123	32723	31139
5124	32729	31132
5125	32735	31125
5126	32740	31118
5127	32746	31112
5128	32752	31104
5129	32758	31097
5130	32764	31091
5131	32770	31084
5132	32775	31077
5133	32781	31070
5134	32787	31063
5135	32794	31057
5136	32801	31051
5137	32807	31044
5138	32813	31038
5139	32818	31031
5140	32825	31024
5141	32831	31017
5142	32836	31010
5143	32842	31003
5144	32848	30997
5145	32854	30990
5146	32860	30983
5147	32866	30976
5148	32872	30969
5149	32878	30963
5150	32884	30956
5151	32890	30950
5152	32897	30943
5153	32902	30936
5154	32908	30929
5155	32914	30923
5156	32921	30916
5157	32926	30909
5158	32932	30902
5159	32938	30896
5160	32945	30889
5161	32950	30882
5162	32956	30875
5163	32963	30869
5164	32969	30862
5165	32974	30855
5166	32980	30848
5167	32986	30841
5168	32991	30834
5169	32997	30827
5170	33003	30820
5171	33009	30813
5172	33014	30806
5173	33020	30799
5174	33026	30792
5175	33032	30785
5176	33037	30778
5177	33043	30771
5178	33049	30764
5179	33054	30757
5180	33060	30750
5181	33066	30743
5182	33072	30737
5183	33078	30730
5184	33084	30723
5185	33089	30715
5186	33095	30708
5187	33100	30701
5188	33107	30695
5189	33113	30688
5190	33119	30681
5191	33124	30674
5192	33130	30668
5193	33136	30661
5194	33142	30654
5195	33148	30647
5196	33154	30641
5197	33161	30635
5198	33168	30629
5199	33174	30623
5200	33180	30616
5201	33186	30609
5202	33192	30602
5203	33198	30595
5204	33204	30588
5205	33210	30582
5206	33216	30575
5207	33222	30569
5208	33228	30562
5209	33234	30555
5210	33239	30548
5211	33245	30541
5212	33252	30534
5213	33258	30528
5214	33263	30521
5215	33273	30517
5216	33281	30512
5217	33295	30513
5218	33304	30509
5219	33315	30507
5220	33323	30502
5221	33331	30497
5222	33342	30495
5223	33352	30492
5224	33361	30488
5225	33372	30485
5226	33380	30481
5227	33387	30475
5228	33394	30469
5229	33401	30464
5230	33410	30459
5231	33416	30452
5232	33422	30446
5233	33428	30439
5234	33434	30433
5235	33440	30426
5236	33446	30419
5237	33452	30412
5238	33458	30405
5239	33464	30398
5240	33470	30392
5241	33476	30385
5242	33496	30391
5243	33507	30389
5244	33516	30385
5245	33523	30379
5246	33528	30372
5247	33534	30365
5248	33540	30358
5249	33546	30351
5250	33552	30344
5251	33558	30338
5252	33564	30331
5253	33570	30324
5254	33576	30318
5255	33583	30312
5256	33589	30305
5257	33597	30300
5258	33604	30294
5259	33610	30287
5260	33616	30280
5261	33622	30274
5262	33628	30267
5263	33633	30260
5264	33639	30253
5265	33645	30246
5266	33650	30239
5267	33656	30231
5268	33662	30225
5269	33668	30218
5270	33674	30211
5271	33679	30204
5272	33685	30197
5273	33691	30190
5274	33697	30183
5275	33703	30177
5276	33708	30169
5277	33714	30163
5278	33720	30156
5279	33726	30149
5280	33732	30142
5281	33738	30135
5282	33744	30129
5283	33750	30122
5284	33756	30116
5285	33762	30109
5286	33768	30102
5287	33774	30095
5288	33780	30088
5289	33786	30082
5290	33792	30075
5291	33799	30069
5292	33804	30062
5293	33810	30055
5294	33816	30048
5295	33821	30040
5296	33827	30033
5297	33832	30026
5298	33838	30019
5299	33844	30012
5300	33850	30006
5301	33856	29999
5302	33862	29992
5303	33868	29986
5304	33874	29979
5305	33880	29972
5306	33886	29965
5307	33891	29958
5308	33897	29951
5309	33903	29945
5310	33909	29938
5311	33915	29931
5312	33921	29924
5313	33927	29917
5314	33933	29911
5315	33940	29905
5316	33947	29899
5317	33953	29892
5318	33959	29886
5319	33965	29879
5320	33971	29872
5321	33976	29865
5322	33982	29858
5323	33988	29851
5324	33995	29845
5325	34001	29839
5326	34007	29832
5327	34013	29825
5328	34019	29819
5329	34025	29811
5330	34030	29805
5331	34037	29798
5332	34043	29791
5333	34048	29784
5334	34055	29778
5335	34061	29771
5336	34067	29764
5337	34072	29757
5338	34079	29751
5339	34084	29744
5340	34090	29737
5341	34096	29730
5342	34102	29723
5343	34108	29716
5344	34114	29710
5345	34121	29704
5346	34127	29698
5347	34134	29692
5348	34140	29685
5349	34146	29679
5350	34153	29672
5351	34159	29666
5352	34165	29659
5353	34171	29652
5354	34176	29645
5355	34182	29638
5356	34188	29631
5357	34194	29625
5358	34200	29618
5359	34205	29611
5360	34211	29604
5361	34218	29597
5362	34224	29591
5363	34229	29583
5364	34235	29577
5365	34241	29570
5366	34247	29564
5367	34253	29556
5368	34259	29550
5369	34265	29543
5370	34271	29536
5371	34277	29530
5372	34283	29523
5373	34289	29516
5374	34295	29510
5375	34300	29502
5376	34306	29496
5377	34314	29491
5378	34321	29484
5379	34328	29478
5380	34334	29472
5381	34341	29466
5382	34347	29459
5383	34353	29452
5384	34359	29446
5385	34365	29439
5386	34370	29432
5387	34377	29426
5388	34384	29420
5389	34394	29416
5390	34407	29416
5391	34474	29461
5392	34495	29468
5393	34505	29464
5394	34511	29457
5395	34517	29450
5396	34523	29444
5397	34528	29437
5398	34534	29430
5399	34540	29423
5400	34546	29416
5401	34557	29414
5402	34563	29407
5403	34569	29400
5404	34575	29393
5405	34581	29386
5406	34586	29380
5407	34593	29373
5408	34599	29367
5409	34605	29360
5410	34610	29352
5411	34616	29346
5412	34622	29339
5413	34628	29332
5414	34634	29325
5415	34639	29318
5416	34645	29311
5417	34650	29304
5418	34657	29297
5419	34663	29290
5420	34668	29283
5421	34674	29276
5422	34680	29269
5423	34685	29262
5424	34691	29256
5425	34697	29249
5426	34703	29242
5427	34709	29235
5428	34715	29228
5429	34721	29222
5430	34727	29215
5431	34733	29208
5432	34738	29201
5433	34746	29195
5434	34752	29189
5435	34758	29182
5436	34767	29178
5437	34789	29184
5438	34796	29179
5439	34802	29172
5440	34807	29165
5441	34813	29158
5442	34819	29151
5443	34825	29144
5444	34830	29137
5445	34836	29130
5446	34842	29123
5447	34847	29116
5448	34854	29110
5449	34859	29103
5450	34865	29096
5451	34871	29089
5452	34877	29083
5453	34883	29076
5454	34889	29068
5455	34895	29062
5456	34901	29055
5457	34907	29048
5458	34912	29041
5459	34918	29035
5460	34925	29028
5461	34931	29021
5462	34936	29014
5463	34942	29007
5464	34948	29000
5465	34954	28994
5466	34960	28987
5467	34965	28980
5468	34972	28974
5469	34977	28967
5470	34984	28960
5471	34989	28953
5472	34995	28946
5473	35001	28939
5474	35007	28932
5475	35013	28926
5476	35019	28919
5477	35025	28912
5478	35031	28905
5479	35036	28898
5480	35042	28892
5481	35048	28885
5482	35054	28878
5483	35059	28871
5484	35065	28864
5485	35071	28857
5486	35077	28850
5487	35084	28844
5488	35090	28838
5489	35096	28831
5490	35101	28824
5491	35107	28817
5492	35113	28810
5493	35118	28803
5494	35124	28796
5495	35130	28789
5496	35136	28783
5497	35142	28776
5498	35148	28769
5499	35154	28762
5500	35159	28755
5501	35165	28748
5502	35171	28741
5503	35176	28734
5504	35182	28727
5505	35188	28721
5506	35194	28714
5507	35200	28707
5508	35206	28700
5509	35212	28693
5510	35217	28686
5511	35223	28679
5512	35228	28672
5513	35234	28665
5514	35240	28658
5515	35246	28652
5516	35252	28645
5517	35258	28638
5518	35264	28631
5519	35270	28625
5520	35276	28618
5521	35282	28611
5522	35288	28605
5523	35294	28598
5524	35303	28594
5525	35309	28587
5526	35315	28580
5527	35322	28575
5528	35334	28573
5529	35346	28570
5530	35360	28571
5531	35374	28570
5532	35393	28574
5533	35404	28571
5534	35411	28566
5535	35417	28559
5536	35423	28552
5537	35429	28545
5538	35435	28538
5539	35441	28532
5540	35447	28525
5541	35453	28518
5542	35459	28512
5543	35465	28505
5544	35471	28498
5545	35476	28491
5546	35486	28487
5547	35496	28484
5548	35509	28482
5549	35515	28476
5550	35521	28469
5551	35527	28462
5552	35533	28456
5553	35539	28449
5554	35545	28442
5555	35550	28435
5556	35556	28428
5557	35562	28421
5558	35568	28415
5559	35574	28408
5560	35582	28402
5561	35588	28396
5562	35594	28389
5563	35600	28382
5564	35606	28376
5565	35612	28369
5566	35618	28362
5567	35623	28355
5568	35629	28348
5569	35635	28341
5570	35641	28335
5571	35646	28328
5572	35653	28321
5573	35658	28314
5574	35664	28307
5575	35670	28300
5576	35676	28294
5577	35682	28287
5578	35688	28280
5579	35693	28273
5580	35699	28266
5581	35705	28259
5582	35710	28252
5583	35716	28245
5584	35721	28238
5585	35727	28231
5586	35733	28225
5587	35739	28218
5588	35746	28211
5589	35752	28205
5590	35758	28198
5591	35766	28193
5592	35771	28186
5593	35777	28179
5594	35783	28172
5595	35788	28165
5596	35794	28158
5597	35800	28151
5598	35806	28144
5599	35812	28138
5600	35818	28131
5601	35824	28124
5602	35829	28117
5603	35835	28111
5604	35841	28103
5605	35847	28097
5606	35853	28090
5607	35859	28083
5608	35866	28078
5609	35873	28071
5610	35878	28064
5611	35884	28058
5612	35890	28051
5613	35896	28044
5614	35902	28037
5615	35908	28030
5616	35913	28023
5617	35919	28016
5618	35925	28009
5619	35930	28002
5620	35935	27995
5621	35941	27988
5622	35948	27982
5623	35954	27975
5624	35959	27968
5625	35965	27961
5626	35971	27955
5627	35977	27948
5628	35983	27941
5629	35989	27935
5630	35995	27928
5631	36001	27921
5632	36007	27914
5633	36013	27907
5634	36020	27902
5635	36027	27896
5636	36034	27890
5637	36041	27884
5638	36046	27877
5639	36052	27870
5640	36059	27864
5641	36065	27857
5642	36071	27850
5643	36077	27844
5644	36082	27837
5645	36088	27830
5646	36094	27823
5647	36099	27816
5648	36106	27809
5649	36111	27802
5650	36117	27795
5651	36122	27788
5652	36128	27781
5653	36133	27774
5654	36139	27767
5655	36145	27760
5656	36151	27754
5657	36157	27747
5658	36162	27740
5659	36168	27733
5660	36174	27726
5661	36180	27719
5662	36185	27712
5663	36191	27706
5664	36198	27699
5665	36203	27692
5666	36209	27685
5667	36214	27678
5668	36220	27671
5669	36226	27664
5670	36232	27658
5671	36237	27650
5672	36243	27644
5673	36249	27637
5674	36255	27630
5675	36260	27623
5676	36266	27616
5677	36272	27609
5678	36278	27603
5679	36284	27596
5680	36290	27589
5681	36296	27583
5682	36302	27576
5683	36308	27569
5684	36314	27562
5685	36319	27555
5686	36325	27548
5687	36330	27541
5688	36337	27535
5689	36343	27528
5690	36349	27522
5691	36355	27515
5692	36360	27508
5693	36366	27501
5694	36373	27495
5695	36379	27488
5696	36384	27481
5697	36390	27475
5698	36397	27469
5699	36402	27461
5700	36408	27454
5701	36413	27447
5702	36419	27440
5703	36425	27433
5704	36430	27426
5705	36437	27420
5706	36443	27414
5707	36449	27407
5708	36454	27400
5709	36461	27393
5710	36467	27386
5711	36473	27380
5712	36479	27373
5713	36485	27367
5714	36490	27360
5715	36496	27353
5716	36501	27346
5717	36507	27339
5718	36513	27332
5719	36518	27325
5720	36524	27318
5721	36531	27312
5722	36540	27307
5723	36546	27301
5724	36552	27294
5725	36557	27287
5726	36563	27280
5727	36569	27273
5728	36574	27266
5729	36581	27260
5730	36587	27253
5731	36593	27247
5732	36599	27240
5733	36606	27234
5734	36612	27227
5735	36617	27220
5736	36624	27214
5737	36631	27208
5738	36636	27201
5739	36642	27194
5740	36648	27188
5741	36654	27181
5742	36660	27174
5743	36666	27167
5744	36672	27161
5745	36678	27154
5746	36683	27147
5747	36689	27140
5748	36695	27133
5749	36700	27126
5750	36706	27119
5751	36712	27113
5752	36720	27108
5753	36726	27101
5754	36732	27094
5755	36738	27087
5756	36744	27081
5757	36749	27074
5758	36755	27067
5759	36761	27060
5760	36767	27054
5761	36773	27047
5762	36780	27041
5763	36785	27034
5764	36791	27027
5765	36797	27020
5766	36803	27013
5767	36809	27007
5768	36815	27000
5769	36821	26993
5770	36826	26986
5771	36832	26980
5772	36838	26973
5773	36845	26967
5774	36851	26960
5775	36857	26953
5776	36862	26946
5777	36868	26939
5778	36874	26932
5779	36879	26925
5780	36886	26919
5781	36891	26912
5782	36897	26906
5783	36903	26898
5784	36908	26891
5785	36914	26884
5786	36919	26878
5787	36926	26871
5788	36932	26865
5789	36938	26858
5790	36944	26851
5791	36949	26844
5792	36955	26838
5793	36961	26830
5794	36966	26823
5795	36972	26817
5796	36978	26810
5797	36984	26803
5798	36990	26797
5799	36996	26790
5800	37001	26783
5801	37007	26776
5802	37014	26770
5803	37021	26764
5804	37027	26758
5805	37033	26751
5806	37039	26744
5807	37044	26737
5808	37050	26730
5809	37056	26723
5810	37062	26717
5811	37069	26711
5812	37075	26704
5813	37081	26697
5814	37086	26691
5815	37092	26684
5816	37098	26677
5817	37104	26671
5818	37110	26664
5819	37116	26657
5820	37121	26650
5821	37128	26644
5822	37134	26637
5823	37140	26630
5824	37146	26624
5825	37152	26617
5826	37158	26611
5827	37165	26605
5828	37170	26598
5829	37176	26591
5830	37182	26584
5831	37188	26577
5832	37193	26570
5833	37199	26563
5834	37205	26557
5835	37211	26550
5836	37218	26544
5837	37225	26538
5838	37232	26532
5839	37238	26526
5840	37244	26519
5841	37250	26512
5842	37256	26505
5843	37261	26498
5844	37267	26492
5845	37273	26485
5846	37279	26478
5847	37285	26472
5848	37291	26465
5849	37296	26458
5850	37302	26451
5851	37307	26444
5852	37313	26437
5853	37318	26430
5854	37324	26423
5855	37330	26417
5856	37337	26410
5857	37342	26403
5858	37347	26396
5859	37353	26389
5860	37360	26384
5861	37382	26388
5862	37395	26386
5863	37416	26390
5864	37428	26387
5865	37433	26381
5866	37439	26374
5867	37445	26367
5868	37450	26360
5869	37456	26353
5870	37462	26347
5871	37468	26340
5872	37477	26335
5873	37486	26330
5874	37498	26328
5875	37511	26327
5876	37517	26320
5877	37522	26313
5878	37530	26307
5879	37536	26300
5880	37541	26293
5881	37547	26286
5882	37553	26280
5883	37559	26273
5884	37566	26267
5885	37572	26261
5886	37580	26255
5887	37587	26249
5888	37593	26243
5889	37599	26236
5890	37605	26229
5891	37611	26223
5892	37617	26216
5893	37623	26209
5894	37629	26203
5895	37634	26196
5896	37640	26189
5897	37645	26182
5898	37651	26175
5899	37658	26169
5900	37664	26162
5901	37669	26155
5902	37675	26148
5903	37681	26141
5904	37686	26134
5905	37691	26127
5906	37697	26120
5907	37702	26113
5908	37709	26107
5909	37715	26100
5910	37721	26094
5911	37727	26087
5912	37733	26080
5913	37738	26073
5914	37744	26067
5915	37750	26060
5916	37756	26053
5917	37762	26046
5918	37768	26040
5919	37774	26034
5920	37780	26027
5921	37786	26020
5922	37792	26013
5923	37798	26007
5924	37804	26000
5925	37809	25993
5926	37815	25986
5927	37821	25980
5928	37827	25973
5929	37833	25966
5930	37839	25960
5931	37845	25953
5932	37851	25946
5933	37857	25939
5934	37863	25933
5935	37869	25926
5936	37874	25919
5937	37881	25913
5938	37887	25906
5939	37892	25899
5940	37898	25893
5941	37904	25886
5942	37910	25879
5943	37916	25873
5944	37922	25866
5945	37928	25859
5946	37933	25852
5947	37939	25846
5948	37945	25839
5949	37951	25832
5950	37957	25825
5951	37964	25819
5952	37970	25813
5953	37975	25806
5954	37981	25799
5955	37986	25791
5956	37992	25785
5957	37998	25778
5958	38004	25771
5959	38009	25765
5960	38015	25758
5961	38020	25751
5962	38026	25744
5963	38033	25738
5964	38038	25731
5965	38046	25725
5966	38052	25718
5967	38058	25712
5968	38064	25705
5969	38069	25698
5970	38075	25691
5971	38081	25685
5972	38086	25678
5973	38092	25671
5974	38097	25664
5975	38104	25658
5976	38110	25651
5977	38117	25645
5978	38122	25638
5979	38128	25631
5980	38134	25624
5981	38139	25617
5982	38145	25611
5983	38151	25604
5984	38158	25598
5985	38164	25591
5986	38170	25585
5987	38176	25578
5988	38182	25571
5989	38187	25564
5990	38193	25557
5991	38199	25551
5992	38205	25544
5993	38211	25537
5994	38216	25530
5995	38222	25524
5996	38228	25517
5997	38235	25511
5998	38241	25504
5999	38246	25497
6000	38252	25491
6001	38259	25485
6002	38265	25478
6003	38270	25471
6004	38276	25464
6005	38282	25457
6006	38287	25450
6007	38293	25444
6008	38299	25437
6009	38305	25431
6010	38312	25424
6011	38317	25417
6012	38323	25410
6013	38328	25403
6014	38334	25397
6015	38340	25390
6016	38346	25383
6017	38352	25377
6018	38359	25371
6019	38365	25364
6020	38371	25358
6021	38377	25351
6022	38382	25344
6023	38388	25337
6024	38394	25330
6025	38399	25323
6026	38405	25316
6027	38410	25309
6028	38416	25302
6029	38422	25296
6030	38428	25290
6031	38434	25283
6032	38440	25276
6033	38446	25269
6034	38453	25264
6035	38459	25257
6036	38464	25250
6037	38472	25244
6038	38478	25238
6039	38485	25232
6040	38491	25225
6041	38497	25219
6042	38503	25212
6043	38508	25205
6044	38514	25198
6045	38520	25191
6046	38525	25184
6047	38531	25178
6048	38537	25171
6049	38543	25164
6050	38549	25158
6051	38555	25151
6052	38560	25144
6053	38566	25137
6054	38572	25130
6055	38577	25123
6056	38583	25117
6057	38589	25110
6058	38595	25104
6059	38601	25097
6060	38606	25090
6061	38612	25083
6062	38618	25077
6063	38625	25070
6064	38632	25065
6065	38638	25058
6066	38644	25051
6067	38649	25044
6068	38655	25037
6069	38661	25031
6070	38666	25024
6071	38672	25017
6072	38678	25010
6073	38684	25003
6074	38689	24996
6075	38695	24990
6076	38701	24983
6077	38707	24977
6078	38714	24971
6079	38720	24964
6080	38726	24957
6081	38732	24951
6082	38738	24944
6083	38744	24937
6084	38750	24931
6085	38756	24924
6086	38762	24918
6087	38767	24911
6088	38773	24904
6089	38779	24897
6090	38784	24890
6091	38790	24884
6092	38797	24877
6093	38802	24870
6094	38808	24864
6095	38814	24857
6096	38819	24850
6097	38825	24843
6098	38831	24836
6099	38836	24830
6100	38842	24823
6101	38847	24816
6102	38853	24809
6103	38858	24802
6104	38865	24795
6105	38871	24789
6106	38876	24782
6107	38882	24775
6108	38888	24769
6109	38893	24762
6110	38899	24755
6111	38905	24748
6112	38911	24742
6113	38917	24735
6114	38923	24729
6115	38929	24722
6116	38935	24716
6117	38941	24709
6118	38946	24702
6119	38953	24695
6120	38958	24689
6121	38964	24682
6122	38970	24675
6123	38975	24668
6124	38981	24661
6125	38987	24655
6126	38993	24648
6127	38998	24641
6128	39004	24634
6129	39010	24628
6130	39016	24621
6131	39022	24614
6132	39028	24608
6133	39033	24601
6134	39039	24594
6135	39045	24587
6136	39051	24581
6137	39057	24574
6138	39063	24567
6139	39069	24561
6140	39075	24555
6141	39082	24548
6142	39087	24541
6143	39093	24535
6144	39099	24528
6145	39104	24521
6146	39110	24515
6147	39116	24508
6148	39122	24501
6149	39127	24494
6150	39133	24488
6151	39139	24481
6152	39146	24475
6153	39152	24469
6154	39158	24462
6155	39164	24455
6156	39170	24449
6157	39176	24442
6158	39181	24435
6159	39188	24428
6160	39193	24422
6161	39199	24415
6162	39206	24409
6163	39211	24402
6164	39217	24395
6165	39223	24388
6166	39229	24382
6167	39234	24375
6168	39240	24368
6169	39246	24361
6170	39251	24355
6171	39257	24348
6172	39263	24341
6173	39269	24334
6174	39274	24328
6175	39280	24321
6176	39286	24314
6177	39293	24308
6178	39298	24301
6179	39304	24294
6180	39309	24288
6181	39315	24281
6182	39321	24274
6183	39327	24268
6184	39333	24261
6185	39338	24254
6186	39343	24247
6187	39349	24240
6188	39355	24233
6189	39360	24226
6190	39366	24219
6191	39371	24212
6192	39378	24206
6193	39393	24205
6194	39404	24202
6195	39416	24199
6196	39428	24196
6197	39451	24200
6198	39461	24196
6199	39469	24190
6200	39481	24187
6201	39493	24184
6202	39501	24179
6203	39507	24172
6204	39512	24166
6205	39518	24159
6206	39524	24152
6207	39529	24145
6208	39535	24138
6209	39540	24131
6210	39547	24125
6211	39552	24118
6212	39559	24112
6213	39566	24106
6214	39573	24100
6215	39579	24094
6216	39585	24087
6217	39590	24080
6218	39596	24073
6219	39601	24066
6220	39607	24059
6221	39613	24053
6222	39619	24046
6223	39624	24039
6224	39630	24032
6225	39636	24026
6226	39642	24019
6227	39647	24012
6228	39653	24005
6229	39659	23999
6230	39664	23992
6231	39670	23985
6232	39676	23978
6233	39683	23973
6234	39689	23966
6235	39696	23960
6236	39703	23954
6237	39709	23947
6238	39715	23941
6239	39721	23934
6240	39726	23927
6241	39732	23921
6242	39738	23914
6243	39744	23907
6244	39750	23901
6245	39756	23894
6246	39762	23888
6247	39768	23881
6248	39774	23874
6249	39779	23867
6250	39785	23861
6251	39791	23854
6252	39797	23847
6253	39803	23841
6254	39809	23834
6255	39815	23827
6256	39820	23821
6257	39826	23814
6258	39832	23807
6259	39838	23801
6260	39843	23794
6261	39849	23787
6262	39854	23780
6263	39860	23773
6264	39865	23766
6265	39871	23760
6266	39877	23753
6267	39883	23746
6268	39889	23740
6269	39895	23733
6270	39901	23726
6271	39908	23721
6272	39914	23714
6273	39921	23708
6274	39929	23703
6275	39937	23697
6276	39944	23691
6277	39950	23684
6278	39956	23678
6279	39961	23671
6280	39967	23664
6281	39972	23657
6282	39978	23651
6283	39984	23644
6284	39990	23637
6285	39995	23631
6286	40001	23624
6287	40007	23617
6288	40013	23611
6289	40019	23604
6290	40024	23597
6291	40030	23591
6292	40037	23584
6293	40042	23577
6294	40048	23570
6295	40054	23564
6296	40059	23557
6297	40065	23550
6298	40071	23543
6299	40077	23537
6300	40083	23530
6301	40088	23524
6302	40094	23517
6303	40100	23510
6304	40105	23503
6305	40111	23497
6306	40116	23490
6307	40122	23483
6308	40127	23476
6309	40133	23469
6310	40139	23462
6311	40145	23456
6312	40151	23449
6313	40157	23442
6314	40162	23436
6315	40168	23429
6316	40173	23422
6317	40179	23415
6318	40185	23409
6319	40192	23403
6320	40198	23396
6321	40205	23390
6322	40210	23383
6323	40217	23377
6324	40223	23370
6325	40228	23363
6326	40234	23357
6327	40241	23351
6328	40247	23344
6329	40252	23337
6330	40259	23331
6331	40264	23324
6332	40270	23317
6333	40276	23311
6334	40281	23304
6335	40287	23297
6336	40293	23290
6337	40301	23285
6338	40309	23279
6339	40314	23273
6340	40320	23266
